agent_type,model,dataset,instance_id,bash_commands,test_executions,file_edits,num_turns
SWE-agent,Claude-3-Opus,verified,sympy__sympy-15809,6,2,7,16
SWE-agent,Claude-3-Opus,verified,django__django-11603,8,4,11,22
SWE-agent,Claude-3-Opus,verified,django__django-14608,9,2,6,21
SWE-agent,Claude-3-Opus,verified,astropy__astropy-12907,7,4,5,19
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-10323,0,0,8,15
SWE-agent,Claude-3-Opus,verified,django__django-12125,9,1,11,27
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-8399,6,2,3,11
SWE-agent,Claude-3-Opus,verified,django__django-15930,8,7,12,26
SWE-agent,Claude-3-Opus,verified,django__django-15561,5,1,9,20
SWE-agent,Claude-3-Opus,verified,django__django-16527,1,0,1,4
SWE-agent,Claude-3-Opus,verified,astropy__astropy-7606,5,2,3,11
SWE-agent,Claude-3-Opus,verified,sympy__sympy-20590,9,2,3,20
SWE-agent,Claude-3-Opus,verified,django__django-14155,6,3,9,21
SWE-agent,Claude-3-Opus,verified,django__django-13809,1,0,18,22
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9698,2,1,6,13
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9320,8,4,10,23
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-13496,4,0,5,16
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9367,5,2,4,13
SWE-agent,Claude-3-Opus,verified,django__django-14672,10,3,6,21
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-10449,7,0,7,21
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-26323,4,2,4,10
SWE-agent,Claude-3-Opus,verified,django__django-9296,4,2,8,16
SWE-agent,Claude-3-Opus,verified,django__django-16139,2,0,1,7
SWE-agent,Claude-3-Opus,verified,django__django-11179,9,9,15,25
SWE-agent,Claude-3-Opus,verified,django__django-11451,2,0,1,6
SWE-agent,Claude-3-Opus,verified,sympy__sympy-21930,9,3,6,20
SWE-agent,Claude-3-Opus,verified,django__django-11740,3,0,0,4
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9673,8,0,11,27
SWE-agent,Claude-3-Opus,verified,django__django-13516,10,4,4,19
SWE-agent,Claude-3-Opus,verified,django__django-12039,2,2,19,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-21596,9,4,6,23
SWE-agent,Claude-3-Opus,verified,django__django-14752,5,2,4,11
SWE-agent,Claude-3-Opus,verified,django__django-15629,15,6,5,24
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9602,3,0,12,25
SWE-agent,Claude-3-Opus,verified,sympy__sympy-15017,6,3,6,16
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9711,2,0,2,6
SWE-agent,Claude-3-Opus,verified,sympy__sympy-20428,6,4,5,17
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-8898,9,0,3,21
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14508,8,2,3,13
SWE-agent,Claude-3-Opus,verified,django__django-16429,8,3,13,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-15599,6,2,4,15
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-6528,4,0,4,19
SWE-agent,Claude-3-Opus,verified,django__django-13028,7,7,10,18
SWE-agent,Claude-3-Opus,verified,django__django-10554,8,7,10,23
SWE-agent,Claude-3-Opus,verified,django__django-14787,6,2,3,11
SWE-agent,Claude-3-Opus,verified,pallets__flask-5014,5,1,4,13
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-25102,8,6,9,20
SWE-agent,Claude-3-Opus,verified,sympy__sympy-17318,5,2,3,10
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-21568,5,3,5,13
SWE-agent,Claude-3-Opus,verified,sympy__sympy-12096,5,2,3,11
SWE-agent,Claude-3-Opus,verified,pydata__xarray-3677,7,5,8,21
SWE-agent,Claude-3-Opus,verified,sympy__sympy-16886,2,0,18,23
SWE-agent,Claude-3-Opus,verified,django__django-11099,3,1,4,9
SWE-agent,Claude-3-Opus,verified,django__django-13512,7,4,12,22
SWE-agent,Claude-3-Opus,verified,sympy__sympy-19954,2,1,18,22
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-7080,2,0,7,14
SWE-agent,Claude-3-Opus,verified,django__django-11292,5,0,3,12
SWE-agent,Claude-3-Opus,verified,django__django-15103,4,1,4,11
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13974,5,2,11,19
SWE-agent,Claude-3-Opus,verified,django__django-15022,10,7,11,25
SWE-agent,Claude-3-Opus,verified,django__django-11095,6,2,3,17
SWE-agent,Claude-3-Opus,verified,django__django-11087,8,0,1,16
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-13439,11,5,9,24
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-10051,6,3,4,13
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7757,9,1,3,20
SWE-agent,Claude-3-Opus,verified,django__django-15098,8,5,8,22
SWE-agent,Claude-3-Opus,verified,django__django-12050,13,3,5,22
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-12682,9,1,4,21
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-11445,9,0,4,22
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-25960,7,3,6,23
SWE-agent,Claude-3-Opus,verified,django__django-11490,5,5,15,24
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-11578,3,2,4,9
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-26194,8,6,6,18
SWE-agent,Claude-3-Opus,verified,pydata__xarray-6744,7,3,7,21
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-10614,10,0,1,21
SWE-agent,Claude-3-Opus,verified,pydata__xarray-4629,4,2,3,9
SWE-agent,Claude-3-Opus,verified,sympy__sympy-20154,5,3,14,24
SWE-agent,Claude-3-Opus,verified,django__django-15315,1,1,22,26
SWE-agent,Claude-3-Opus,verified,django__django-15280,3,2,17,23
SWE-agent,Claude-3-Opus,verified,sympy__sympy-15345,7,5,8,21
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-4551,16,0,2,25
SWE-agent,Claude-3-Opus,verified,django__django-15916,9,5,12,25
SWE-agent,Claude-3-Opus,verified,django__django-16901,9,7,11,25
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8593,0,0,8,11
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-26113,5,3,7,16
SWE-agent,Claude-3-Opus,verified,django__django-15503,5,5,16,23
SWE-agent,Claude-3-Opus,verified,django__django-13297,6,6,14,24
SWE-agent,Claude-3-Opus,verified,django__django-11728,10,5,7,23
SWE-agent,Claude-3-Opus,verified,sympy__sympy-23413,8,6,10,24
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-10081,7,4,5,17
SWE-agent,Claude-3-Opus,verified,django__django-12193,12,7,12,25
SWE-agent,Claude-3-Opus,verified,django__django-16502,9,0,0,25
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-25122,8,6,12,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-14976,11,4,8,24
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-7490,7,2,2,17
SWE-agent,Claude-3-Opus,verified,psf__requests-1921,11,4,5,24
SWE-agent,Claude-3-Opus,verified,django__django-17087,11,7,5,22
SWE-agent,Claude-3-Opus,verified,django__django-14765,1,0,1,5
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-5809,5,5,15,22
SWE-agent,Claude-3-Opus,verified,pydata__xarray-6461,7,6,10,19
SWE-agent,Claude-3-Opus,verified,django__django-11211,14,11,6,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-19040,12,2,3,23
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13757,6,3,9,22
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14182,9,8,10,22
SWE-agent,Claude-3-Opus,verified,pydata__xarray-6938,5,2,6,14
SWE-agent,Claude-3-Opus,verified,django__django-16145,19,6,1,25
SWE-agent,Claude-3-Opus,verified,django__django-14351,4,4,14,19
SWE-agent,Claude-3-Opus,verified,django__django-14122,8,2,5,22
SWE-agent,Claude-3-Opus,verified,sympy__sympy-21612,4,2,3,11
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8265,3,0,2,7
SWE-agent,Claude-3-Opus,verified,django__django-12741,7,0,5,19
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7985,2,2,13,24
SWE-agent,Claude-3-Opus,verified,django__django-16569,4,2,3,9
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-13328,8,5,10,21
SWE-agent,Claude-3-Opus,verified,django__django-15563,11,8,9,25
SWE-agent,Claude-3-Opus,verified,sympy__sympy-22080,8,2,3,17
SWE-agent,Claude-3-Opus,verified,django__django-13121,9,8,13,24
SWE-agent,Claude-3-Opus,verified,mwaskom__seaborn-3069,7,2,5,21
SWE-agent,Claude-3-Opus,verified,sympy__sympy-21847,8,4,7,20
SWE-agent,Claude-3-Opus,verified,sympy__sympy-19783,12,2,3,25
SWE-agent,Claude-3-Opus,verified,django__django-14855,2,0,1,6
SWE-agent,Claude-3-Opus,verified,django__django-14017,5,2,8,24
SWE-agent,Claude-3-Opus,verified,django__django-13344,6,1,4,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-22914,4,2,8,15
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-25332,9,2,6,23
SWE-agent,Claude-3-Opus,verified,django__django-10914,2,0,1,10
SWE-agent,Claude-3-Opus,verified,django__django-11885,4,2,20,25
SWE-agent,Claude-3-Opus,verified,pydata__xarray-2905,7,2,4,15
SWE-agent,Claude-3-Opus,verified,astropy__astropy-8707,5,3,7,15
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-24637,11,4,8,22
SWE-agent,Claude-3-Opus,verified,django__django-14725,8,2,5,20
SWE-agent,Claude-3-Opus,verified,django__django-14007,11,7,7,25
SWE-agent,Claude-3-Opus,verified,django__django-11734,7,3,7,20
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-14710,5,2,3,11
SWE-agent,Claude-3-Opus,verified,django__django-16315,5,2,10,19
SWE-agent,Claude-3-Opus,verified,sympy__sympy-20916,12,1,2,23
SWE-agent,Claude-3-Opus,verified,django__django-15278,5,3,5,15
SWE-agent,Claude-3-Opus,verified,django__django-12708,18,7,6,28
SWE-agent,Claude-3-Opus,verified,django__django-13786,7,0,7,17
SWE-agent,Claude-3-Opus,verified,sympy__sympy-24539,5,3,4,12
SWE-agent,Claude-3-Opus,verified,django__django-14311,7,0,0,11
SWE-agent,Claude-3-Opus,verified,django__django-14500,9,2,0,11
SWE-agent,Claude-3-Opus,verified,django__django-13012,14,5,10,26
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-4970,5,0,6,18
SWE-agent,Claude-3-Opus,verified,django__django-15851,3,1,4,9
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7590,2,0,9,19
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8721,6,0,4,15
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13551,7,4,7,21
SWE-agent,Claude-3-Opus,verified,pydata__xarray-7229,4,1,14,22
SWE-agent,Claude-3-Opus,verified,astropy__astropy-7336,7,3,5,16
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-24870,10,3,4,19
SWE-agent,Claude-3-Opus,verified,django__django-11999,15,3,9,28
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-11310,5,3,7,18
SWE-agent,Claude-3-Opus,verified,django__django-11333,5,1,1,17
SWE-agent,Claude-3-Opus,verified,django__django-17029,1,0,1,8
SWE-agent,Claude-3-Opus,verified,django__django-11555,3,0,0,6
SWE-agent,Claude-3-Opus,verified,sympy__sympy-11618,5,2,3,11
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8035,7,0,0,17
SWE-agent,Claude-3-Opus,verified,django__django-13964,5,5,15,24
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-22871,11,3,5,22
SWE-agent,Claude-3-Opus,verified,django__django-16256,3,0,13,20
SWE-agent,Claude-3-Opus,verified,django__django-15368,7,6,14,24
SWE-agent,Claude-3-Opus,verified,django__django-11133,5,3,6,17
SWE-agent,Claude-3-Opus,verified,django__django-13401,4,4,18,25
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9229,8,0,6,22
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13480,9,4,8,23
SWE-agent,Claude-3-Opus,verified,django__django-13569,1,1,23,26
SWE-agent,Claude-3-Opus,verified,sympy__sympy-17655,5,3,6,14
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7748,13,0,3,23
SWE-agent,Claude-3-Opus,verified,django__django-11964,6,5,13,22
SWE-agent,Claude-3-Opus,verified,django__django-15037,10,5,12,26
SWE-agent,Claude-3-Opus,verified,pydata__xarray-4094,9,6,9,23
SWE-agent,Claude-3-Opus,verified,django__django-15732,3,0,0,4
SWE-agent,Claude-3-Opus,verified,django__django-15252,8,1,5,20
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-13142,7,3,8,21
SWE-agent,Claude-3-Opus,verified,django__django-14915,9,8,12,22
SWE-agent,Claude-3-Opus,verified,django__django-14315,7,0,8,19
SWE-agent,Claude-3-Opus,verified,sympy__sympy-22714,3,2,4,9
SWE-agent,Claude-3-Opus,verified,django__django-13128,12,9,9,27
SWE-agent,Claude-3-Opus,verified,pydata__xarray-7393,8,2,8,23
SWE-agent,Claude-3-Opus,verified,django__django-12406,5,5,17,23
SWE-agent,Claude-3-Opus,verified,django__django-11790,6,3,8,22
SWE-agent,Claude-3-Opus,verified,django__django-13033,10,6,8,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-22456,5,4,7,21
SWE-agent,Claude-3-Opus,verified,django__django-13346,8,6,11,26
SWE-agent,Claude-3-Opus,verified,psf__requests-1142,9,4,7,24
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-24970,6,3,4,13
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-7205,3,2,5,10
SWE-agent,Claude-3-Opus,verified,sympy__sympy-23534,11,5,7,24
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13031,4,2,3,9
SWE-agent,Claude-3-Opus,verified,sympy__sympy-19495,12,10,13,26
SWE-agent,Claude-3-Opus,verified,django__django-14373,7,2,3,16
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8548,12,0,6,26
SWE-agent,Claude-3-Opus,verified,django__django-13109,4,4,17,23
SWE-agent,Claude-3-Opus,verified,django__django-13363,7,7,15,23
SWE-agent,Claude-3-Opus,verified,django__django-16938,6,6,12,22
SWE-agent,Claude-3-Opus,verified,sympy__sympy-24213,10,4,6,22
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-25479,6,4,6,18
SWE-agent,Claude-3-Opus,verified,sympy__sympy-24562,5,4,6,21
SWE-agent,Claude-3-Opus,verified,django__django-16642,5,1,11,25
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-12973,0,0,3,5
SWE-agent,Claude-3-Opus,verified,django__django-16595,9,5,6,21
SWE-agent,Claude-3-Opus,verified,django__django-12143,6,5,11,20
SWE-agent,Claude-3-Opus,verified,django__django-12713,7,7,15,25
SWE-agent,Claude-3-Opus,verified,django__django-13089,1,0,4,7
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9258,7,2,8,23
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-14496,4,3,10,17
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-25311,7,2,3,16
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13647,5,4,5,13
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-10356,8,4,10,21
SWE-agent,Claude-3-Opus,verified,django__django-11163,2,1,17,27
SWE-agent,Claude-3-Opus,verified,django__django-12304,8,1,4,14
SWE-agent,Claude-3-Opus,verified,django__django-12663,4,3,16,23
SWE-agent,Claude-3-Opus,verified,sympy__sympy-15349,4,2,4,11
SWE-agent,Claude-3-Opus,verified,sympy__sympy-15976,7,2,3,14
SWE-agent,Claude-3-Opus,verified,sympy__sympy-18698,6,4,7,17
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13798,5,2,6,16
SWE-agent,Claude-3-Opus,verified,django__django-16454,19,4,4,26
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-10297,8,2,7,21
SWE-agent,Claude-3-Opus,verified,django__django-15380,9,6,8,25
SWE-agent,Claude-3-Opus,verified,sympy__sympy-16450,5,2,3,11
SWE-agent,Claude-3-Opus,verified,django__django-14539,5,2,3,11
SWE-agent,Claude-3-Opus,verified,django__django-16631,5,2,8,21
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7454,3,0,16,20
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-13779,4,2,3,9
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-6903,6,3,6,17
SWE-agent,Claude-3-Opus,verified,django__django-13279,3,0,1,7
SWE-agent,Claude-3-Opus,verified,django__django-14089,4,2,3,9
SWE-agent,Claude-3-Opus,verified,django__django-15128,7,6,8,22
SWE-agent,Claude-3-Opus,verified,django__django-13821,8,4,4,19
SWE-agent,Claude-3-Opus,verified,django__django-16493,9,3,6,20
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-23314,9,3,4,23
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13878,6,2,13,22
SWE-agent,Claude-3-Opus,verified,django__django-16333,5,0,2,10
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-24026,6,3,7,19
SWE-agent,Claude-3-Opus,verified,django__django-14792,4,2,4,9
SWE-agent,Claude-3-Opus,verified,django__django-15814,4,3,17,24
SWE-agent,Claude-3-Opus,verified,django__django-11239,3,2,4,12
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-7324,4,2,3,8
SWE-agent,Claude-3-Opus,verified,astropy__astropy-7166,6,3,5,15
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-24627,7,3,4,15
SWE-agent,Claude-3-Opus,verified,django__django-13112,15,5,4,24
SWE-agent,Claude-3-Opus,verified,django__django-15382,7,7,17,26
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-24570,9,3,4,22
SWE-agent,Claude-3-Opus,verified,pydata__xarray-6599,5,3,8,18
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8638,11,0,0,14
SWE-agent,Claude-3-Opus,verified,django__django-11951,7,3,6,22
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-6197,12,5,2,20
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14369,9,2,5,22
SWE-agent,Claude-3-Opus,verified,django__django-16877,7,4,10,23
SWE-agent,Claude-3-Opus,verified,sympy__sympy-12481,6,4,7,17
SWE-agent,Claude-3-Opus,verified,django__django-12308,7,5,11,23
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-14894,7,7,11,20
SWE-agent,Claude-3-Opus,verified,django__django-15973,5,3,13,23
SWE-agent,Claude-3-Opus,verified,django__django-13568,8,8,12,25
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-10673,3,0,2,9
SWE-agent,Claude-3-Opus,verified,psf__requests-1766,15,12,3,20
SWE-agent,Claude-3-Opus,verified,django__django-15741,2,2,22,25
SWE-agent,Claude-3-Opus,verified,django__django-11820,15,3,2,26
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-12585,8,3,5,16
SWE-agent,Claude-3-Opus,verified,django__django-13820,2,0,1,5
SWE-agent,Claude-3-Opus,verified,django__django-16662,14,6,6,27
SWE-agent,Claude-3-Opus,verified,django__django-14349,8,1,3,17
SWE-agent,Claude-3-Opus,verified,django__django-13343,3,1,13,24
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14995,4,2,3,9
SWE-agent,Claude-3-Opus,verified,django__django-13158,9,8,12,27
SWE-agent,Claude-3-Opus,verified,pydata__xarray-4966,7,3,6,20
SWE-agent,Claude-3-Opus,verified,django__django-15569,12,2,1,23
SWE-agent,Claude-3-Opus,verified,django__django-14034,5,4,13,22
SWE-agent,Claude-3-Opus,verified,django__django-14771,11,1,5,24
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8551,2,0,4,8
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13372,5,2,4,12
SWE-agent,Claude-3-Opus,verified,django__django-14376,8,5,2,12
SWE-agent,Claude-3-Opus,verified,django__django-11265,4,4,9,18
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-5840,5,0,0,8
SWE-agent,Claude-3-Opus,verified,django__django-15957,8,4,9,23
SWE-agent,Claude-3-Opus,verified,django__django-12273,5,4,17,25
SWE-agent,Claude-3-Opus,verified,django__django-16255,12,4,8,26
SWE-agent,Claude-3-Opus,verified,django__django-14011,6,4,7,14
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-22865,9,2,5,20
SWE-agent,Claude-3-Opus,verified,django__django-12965,10,1,3,21
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8475,2,0,3,8
SWE-agent,Claude-3-Opus,verified,pylint-dev__pylint-6386,4,0,4,19
SWE-agent,Claude-3-Opus,verified,django__django-13590,9,6,11,25
SWE-agent,Claude-3-Opus,verified,sympy__sympy-13615,9,4,5,21
SWE-agent,Claude-3-Opus,verified,sympy__sympy-23950,5,3,4,11
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-26291,7,2,3,21
SWE-agent,Claude-3-Opus,verified,pydata__xarray-4695,10,1,3,21
SWE-agent,Claude-3-Opus,verified,sympy__sympy-19637,4,3,5,12
SWE-agent,Claude-3-Opus,verified,astropy__astropy-13453,11,1,2,20
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14096,4,2,3,9
SWE-agent,Claude-3-Opus,verified,sympy__sympy-17630,9,6,7,20
SWE-agent,Claude-3-Opus,verified,django__django-15161,23,4,0,25
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-20488,4,3,10,18
SWE-agent,Claude-3-Opus,verified,django__django-15572,10,1,12,27
SWE-agent,Claude-3-Opus,verified,django__django-16819,7,0,3,16
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8056,14,0,8,27
SWE-agent,Claude-3-Opus,verified,matplotlib__matplotlib-26466,11,4,6,23
SWE-agent,Claude-3-Opus,verified,django__django-15525,7,6,12,20
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-10908,14,2,4,24
SWE-agent,Claude-3-Opus,verified,django__django-16032,14,8,3,23
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-25232,4,2,17,24
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-8595,4,0,4,10
SWE-agent,Claude-3-Opus,verified,django__django-15987,8,2,7,18
SWE-agent,Claude-3-Opus,verified,django__django-13315,14,1,4,25
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-7236,9,7,9,22
SWE-agent,Claude-3-Opus,verified,sympy__sympy-20438,7,3,9,22
SWE-agent,Claude-3-Opus,verified,pydata__xarray-3993,5,3,5,14
SWE-agent,Claude-3-Opus,verified,django__django-13741,3,0,3,9
SWE-agent,Claude-3-Opus,verified,django__django-14493,12,6,9,26
SWE-agent,Claude-3-Opus,verified,sympy__sympy-24066,4,2,4,10
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-13135,7,5,3,14
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-10466,2,0,2,6
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-9591,15,0,1,22
SWE-agent,Claude-3-Opus,verified,scikit-learn__scikit-learn-9288,9,2,6,22
SWE-agent,Claude-3-Opus,verified,django__django-15375,11,5,12,27
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7440,8,0,0,11
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14309,4,3,5,12
SWE-agent,Claude-3-Opus,verified,astropy__astropy-13236,3,0,3,10
SWE-agent,Claude-3-Opus,verified,astropy__astropy-14598,10,2,4,22
SWE-agent,Claude-3-Opus,verified,django__django-13023,11,7,9,24
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-7462,9,2,11,26
SWE-agent,Claude-3-Opus,verified,django__django-11206,3,1,15,23
SWE-agent,Claude-3-Opus,verified,pydata__xarray-3305,9,2,3,22
SWE-agent,Claude-3-Opus,verified,sympy__sympy-12419,9,3,8,22
SWE-agent,Claude-3-Opus,verified,psf__requests-5414,5,2,13,22
SWE-agent,Claude-3-Opus,verified,django__django-11400,2,0,3,9
SWE-agent,Claude-3-Opus,verified,django__django-11477,6,3,8,21
SWE-agent,Claude-3-Opus,verified,pytest-dev__pytest-5787,12,11,2,16
SWE-agent,Claude-3-Opus,verified,django__django-13807,15,8,6,26
SWE-agent,Claude-3-Opus,verified,psf__requests-2931,2,2,3,8
SWE-agent,Claude-3-Opus,verified,django__django-13658,11,2,4,22
SWE-agent,Claude-3-Opus,verified,django__django-11138,6,6,14,23
SWE-agent,Claude-3-Opus,verified,sphinx-doc__sphinx-11510,0,0,9,11
